entrez	log2FoldChange
100129325	0.231692640738712
55132	0.231884384393155
54942	0.231888838769093
442229	0.231980953944777
100271084	0.23198135970774
100631250	0.231987790440109
100506765	0.23201855576466
8386	0.232033821562112
375601	0.232240149000136
107075209	0.232629427833078
8904	0.232631608681322
139422	0.232642072150257
106479485	0.232647644573738
158431	0.232668149660641
64061	0.23317187926992
57129	0.2332504982355
84304	0.233317215014598
53	0.23337821207076
55577	0.233469529320529
101929655	0.233652498534457
54205	0.233756340829574
79415	0.233774809799726
26984	0.233808731246991
81873	0.233929453573582
474167	0.234002419639522
57511	0.234006716786359
10766	0.234015266889642
653553	0.234048140139642
84929	0.234242742021222
3770	0.234250403605595
100862726	0.234283608490005
54622	0.234286528018263
158586	0.234445731249682
27344	0.234556224723502
8409	0.234624983849026
57648	0.234656005234891
5916	0.234838503593679
222826	0.234956084745378
22937	0.234964674105933
100507246	0.235000347368825
353174	0.235029893640765
293	0.235073313202415
440345	0.235159388904765
55041	0.235236562305902
129642	0.235295533922253
319129	0.235478285246529
284427	0.23563077933028
8602	0.235688786626439
6234	0.235768918986245
4676	0.235827493849589
111082967	0.235869799627397
283897	0.235895889353665
55851	0.235928078242464
7993	0.235949940807953
5250	0.23596019341162
54930	0.236066685154951
100130110	0.236230125632795
163255	0.236310889510854
100271526	0.236312218739497
64981	0.236317748743748
447	0.236396990340831
91603	0.236453885884924
4236	0.236466180869624
11218	0.236609703799528
10540	0.236908959119799
642852	0.237060245928887
55643	0.237068276153795
114088	0.237153929339158
5689	0.237212007436513
107984349	0.237262885317406
7372	0.237309634665102
55832	0.23741181007549
100129867	0.237534583690365
140823	0.237659985692498
8312	0.237763946353814
390874	0.237822472288504
100505945	0.238073298731803
967	0.238134912652253
10072	0.23829674544266
84725	0.238317374805601
145853	0.238330389038534
400799	0.238440583599516
158345	0.238578155297308
25888	0.238600280991506
85403	0.238632598825628
440270	0.238648826978746
221955	0.238809309403904
8174	0.238820401574632
10208	0.238898554844914
647276	0.238963482163257
4253	0.239257646440612
106479572	0.23941519716164
285647	0.239553871096532
1666	0.239665112917879
55017	0.239803148256969
197322	0.239843485059218
5096	0.239957147529765
6998	0.239975352253117
57570	0.23998146644286
126170	0.239991169794403
10550	0.240174981270993
23005	0.240195544801574
554203	0.240217117613741
93129	0.240225162440239
100128701	0.240269297800091
29074	0.240382881305033
404281	0.240491683981384
29925	0.2406905880388
55711	0.240740597885456
153572	0.240931392632007
158572	0.240955462574133
390940	0.24100291569604
1209	0.241059792696718
255374	0.241067101081634
10526	0.241097315606595
341333	0.241492651287067
23624	0.241565216174674
56052	0.241578250764617
100271292	0.241630978553886
144348	0.241743860257424
106479311	0.241836329262317
129080	0.242069497453516
9112	0.242198441721726
653236	0.242212417435015
55823	0.242272363414533
54935	0.24230956508309
6169	0.242359531836107
5229	0.242482622225576
115350	0.242524084342193
1892	0.242680509513195
80178	0.242765961521329
1452	0.242776912621649
23659	0.242924946349244
27109	0.242970932560729
83706	0.243026583941488
25809	0.243085586544069
3726	0.243162034089383
51006	0.243187390996233
3234	0.243214400985566
727910	0.243217235966866
122552	0.243552307901547
9261	0.243679032663507
100528062	0.243723440283237
106481753	0.24374673558929
83855	0.243772355851607
83480	0.243818861718371
116254	0.243898368890884
60675	0.244005482693239
643783	0.244108320365795
100129969	0.244114104052494
9113	0.244153944442983
6134	0.24416225179197
100271224	0.244179912814529
23394	0.244257418373495
166793	0.244436757211766
100131726	0.244465362841226
92609	0.244507284390261
80169	0.244557565998275
10595	0.244564282352356
253639	0.244568731102936
197135	0.244570210904794
104355426	0.244588932611288
10436	0.244808016822519
3336	0.244899346395059
100506046	0.244906527257295
7559	0.244985390651649
84461	0.244998972179648
5887	0.24533696450225
81857	0.245371321293627
7329	0.245396020732024
100652781	0.245412429941033
107080620	0.245445450601032
55010	0.245483673184403
6204	0.245543740033319
155370	0.245682160596117
728927	0.245742586541181
10077	0.245750547453292
79048	0.245914330997739
51324	0.245933242824446
83902	0.245935370624406
4007	0.246170042059124
51119	0.246266907701047
1315	0.246325797919883
8669	0.246352673637882
11177	0.246365318297784
5368	0.24650088327704
2648	0.2465265353879
100421398	0.246566324790518
147226	0.246585627887761
602	0.246827029958982
26224	0.246831619002752
646168	0.246883736527393
283398	0.246943582231328
286122	0.247115775864725
27287	0.247240616966415
83640	0.247287786136531
687	0.247364317691039
93343	0.2474954103713
161406	0.247539174314252
100506465	0.247596590556799
102724826	0.24764416694106
645805	0.247786673109835
57569	0.247802780705597
100132111	0.247818783421305
100129739	0.24783120284148
28664	0.24794154532117
917	0.248067180245624
144453	0.248136994531823
117143	0.248206117676846
400141	0.248225231799538
84706	0.248242265460459
5688	0.248492935854375
100507567	0.248590908419222
105377439	0.248640167581424
101928891	0.248646631697036
1134	0.24875916246409
7706	0.248786993305785
80255	0.248841066653981
143187	0.248928095948288
100506637	0.248946919083242
81345	0.249071466109132
284325	0.249120744629646
503542	0.249130487308509
2622	0.249454671376823
222256	0.249709769450522
167153	0.249736711247304
100887746	0.249772514264473
54617	0.249894446852293
106480223	0.250039540300179
4952	0.250349446230467
9901	0.250362750798604
28964	0.250772961773556
101927006	0.25083520119596
85013	0.250870349864783
11154	0.250914827901841
10302	0.250940774834049
389120	0.250947451002295
64110	0.251000036972122
100132288	0.251094469604131
10597	0.251128728146742
54522	0.251146806567976
200186	0.251288568140948
25875	0.25135097453758
54065	0.251357541109284
100289274	0.251451417279483
5190	0.251462612657722
646243	0.251547277883393
91978	0.251709684952316
10059	0.251958772074319
400650	0.252053721627647
253665	0.252116594162734
5778	0.252320837374486
435	0.252397076366855
106480235	0.252448237531657
442162	0.252464127919611
10542	0.252514918476743
80772	0.252625035149056
100132534	0.252655044063077
10847	0.252661341749873
100271627	0.252868361454128
729991	0.252872919144349
100133545	0.252876780526478
84901	0.2530066978972
58529	0.253083924468923
121328	0.253110618923574
283899	0.253111342478402
9187	0.253147033819021
2620	0.253233068046944
115196	0.253272262143764
3320	0.25339888840418
101928689	0.253520578449865
2999	0.253618016281657
10797	0.253707190835821
79591	0.253718309308086
83874	0.253759451576235
4689	0.253811444393618
255812	0.253816232011939
60682	0.253822618146928
280637	0.253985018074769
26012	0.254099790607584
151613	0.254162311564469
4063	0.254354520752746
100048908	0.25441007461179
4140	0.254549055211164
23192	0.254575907859983
53831	0.254648873214966
26538	0.254793367560503
106479347	0.254869376548287
114599	0.255169801627438
100271384	0.255191956100454
51162	0.255255082749582
135892	0.255378299990058
1018	0.255408662612397
22924	0.25545285570895
51187	0.255536486903325
5536	0.255569116023928
26520	0.255642745775297
100505739	0.255647885592665
100505753	0.255721380113104
283238	0.255969229520853
729530	0.256104923349345
83650	0.256126092259028
646348	0.256151946947972
5238	0.256159224943826
7818	0.256221459295864
7572	0.256251770489097
1389	0.256306880239172
92270	0.256533494773655
11179	0.256636446316721
344729	0.256779568362252
728492	0.256825273035225
3730	0.256975886091936
54550	0.257019440749171
10615	0.257201991449491
51608	0.257210979188874
158809	0.257269349842116
25915	0.257318354296264
170550	0.257331428467133
440356	0.257453622171352
55812	0.25753657520911
408029	0.257553482200086
23150	0.257588223083975
54386	0.257620590313045
9733	0.257678582519065
55102	0.257731935092012
28973	0.257781347934585
643220	0.257837511323213
2941	0.257869199305427
100431168	0.257926919121517
27309	0.257966059501456
4839	0.258007163014448
3094	0.258047662677378
100128705	0.258123045375826
2077	0.258154888087841
28388	0.258309729092389
56681	0.258321972604809
64978	0.258345715451761
100874363	0.258387827260941
100874381	0.258410356539539
134359	0.25845517821082
7627	0.258612632494475
9169	0.258710409794054
9675	0.258743987894594
3476	0.258809163395838
79026	0.258909728469256
729659	0.259093357157225
152667	0.259144914654004
64210	0.259343609203342
55505	0.259375289927585
63891	0.259473107990246
134728	0.259633396335046
402125	0.259670694917084
55184	0.259685979176919
64092	0.259803484049917
391135	0.259827515006202
23363	0.260084208764973
5442	0.26030343156403
100506413	0.260350603314018
724087	0.26039064547271
56928	0.260395286718617
643536	0.260517914018552
9921	0.260634059740213
22979	0.260691274678101
105374693	0.260726534922537
399948	0.260811541477431
388339	0.26119085191842
4861	0.261237890751592
79029	0.261351990650291
9907	0.261358693264119
6271	0.261530170342468
339845	0.261642523905277
109729164	0.261643206757144
55681	0.26197988050771
84861	0.262025966395286
100271180	0.262033992366926
643699	0.262116044999292
11170	0.262511203464788
9516	0.262537320774619
57536	0.26255761045614
150696	0.262805755064737
222234	0.263169991940989
6400	0.263399421137616
28972	0.263423594772603
648283	0.263438510444802
254973	0.263467886331312
60592	0.263562493645913
578	0.26361852836655
89782	0.263679265797646
645560	0.26368420300652
169270	0.263707683152677
54943	0.263768970949645
79763	0.263826336066722
10239	0.263880231670528
27072	0.263883693860415
257144	0.263903016504811
735	0.264019193072891
1160	0.264132096025689
326295	0.264216453767912
317662	0.264346920594386
6146	0.264432670260104
55268	0.264466341458723
100499252	0.264497167212573
118856	0.264605846605102
115811	0.26460827101164
100289341	0.264801353631777
105372481	0.264824416317642
51592	0.264841864868393
84299	0.26488169682173
4034	0.26507853001363
137695	0.265164864861305
54492	0.265241205357973
644172	0.265569845071295
9815	0.265591240454528
414	0.265701603126529
28424	0.265725636285701
51099	0.265726761520876
651250	0.265750439059069
26151	0.265968026839476
100271121	0.266077374437884
100874441	0.266231854263865
957	0.266413140901553
197320	0.266421038568322
90313	0.266613921855326
23040	0.266680322496908
442086	0.26671785540428
343521	0.266918117105312
1979	0.266938863990901
653789	0.2669836955679
107985195	0.267008750988631
8723	0.267059407507879
100101407	0.26732293856234
63894	0.267412352533766
100873743	0.267421768817197
105374714	0.267421768817198
100130235	0.267421768817198
106481817	0.267421768817198
107075189	0.267421768817198
107984117	0.267421768817198
100873188	0.267421768817198
100132812	0.267421768817198
100874160	0.267421768817198
100462829	0.267421768817199
107987155	0.267421768817199
106479858	0.267421768817199
100128811	0.267421768817199
100874404	0.267421768817199
100302256	0.267426308445008
100271159	0.267426683428226
100420412	0.267426997703863
128774	0.267427102436351
730109	0.267427124810749
100874040	0.267427207699246
106480504	0.267427327793052
127795	0.267427349557501
100233146	0.267427351695859
100130064	0.267427432477364
106481821	0.267427460621533
100861544	0.26742763045753
106481101	0.267427667012239
106479244	0.267427714618959
100270836	0.267427714627649
106481035	0.267427788927001
284433	0.26742779400793
101928720	0.267427873836306
106481080	0.267427910504249
28464	0.267427942470808
105378277	0.267428302579703
79272	0.26743115949087
338388	0.26743133056976
28667	0.267431487838523
106481337	0.267431515371135
105371156	0.267431538234659
106481099	0.267431606502634
647144	0.267431650104171
26861	0.26743166396903
100873811	0.267431701045617
729308	0.267431732262366
1444	0.267431809558301
106479707	0.267431812977415
92552	0.267431886099371
100996586	0.267431894364068
100422886	0.26743194449034
100302284	0.267431995910012
